일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,교통량
2020-04-07,서귀포시,안덕면,362655.68,36477.522,140019.713,539152.916,48.595,47.622,12.1,0,4.2,0
2020-04-07,서귀포시,동홍동,440015.482,28987.052,139663.54,608666.074,40.083,32.125,13.5,0,1.2,0
2020-04-07,제주시,오라동,327767.901,37093.324,249710.944,614572.169,35.2,46.4,10.7,0,2.7,352.067
2020-04-07,서귀포시,효돈동,87142.478,5041.917,28686.469,120870.863,40.867,22.533,11.125,0,2.325,0
2020-04-07,서귀포시,정방동,44884.036,7472.848,55065.147,107422.031,56.5,32.375,13.5,0,1.2,0
2020-04-07,제주시,일도2동,654128.732,39278.345,198644.254,892051.331,35,25.909,10.7,0,2.7,859.909
2020-04-07,제주시,조천읍,469925.496,44939.081,189281.754,704146.331,51.925,43.975,10.8,0,3.533,0
2020-04-07,제주시,건입동,160158.981,19552.003,118163.344,297874.328,39.8,44.8,9.6,0,2.6,714
2020-04-07,제주시,이도2동,1165316.103,147153.052,492811.103,1805280.258,34.344,40.906,10.7,0,2.7,303.562
2020-04-07,제주시,애월읍,813577.901,81600.965,386406.568,1281585.434,51.591,51.914,7.84,0,2.72,48.269
2020-04-07,제주시,아라동,923779.257,94935.752,262768.687,1281483.696,41.593,67.815,8.767,0,2.533,1063.889
2020-04-07,제주시,외도동,281111.952,15667.652,94229.918,391009.521,36.85,30.9,11,0,1.7,1658.3
2020-04-08,제주시,연동,1057440.241,111503.955,388950.058,1557894.254,41.039,26.961,7.3,0,1.1,537.647
2020-04-08,제주시,일도2동,652142.836,40422.438,202207.633,894772.907,34.455,26.818,9.7,0,2.3,862.364
2020-04-08,서귀포시,영천동,89415.009,16675.291,76445.24,182535.541,41.839,19.129,13.1,0,1.5,0
2020-04-08,서귀포시,동홍동,438840.182,28954.754,139586.045,607380.982,40.292,32.083,13.1,0,1.5,0
2020-04-08,제주시,이도1동,188511.1,34076.166,184057.46,406644.725,35.778,27.778,9.7,0,2.3,693.333
2020-04-08,제주시,도두동,30838.789,4908.864,47378.612,83126.265,39.632,37.421,10.6,0,1.6,2085.789
2020-04-08,서귀포시,안덕면,361733.828,36017.309,142721.875,540473.012,47.459,49.081,12.6,0,4.9,0
2020-04-08,제주시,오라동,330908.15,36991.073,248975.605,616874.828,35.867,44.8,9.7,0,2.3,325
2020-04-08,서귀포시,정방동,43839.39,7493.118,53555.221,104887.729,56.5,32,13.1,0,1.5,0
2020-04-08,제주시,용담1동,145359.973,10280.744,82812.204,238452.92,41.167,15.5,9.7,0,2.3,1232.5
2020-04-08,서귀포시,표선면,237978.799,21469.994,86263.308,345712.101,44.649,35.459,13.1,0,4.1,0
2020-04-08,제주시,구좌읍,302323.948,27017.374,119774.342,449115.664,51.824,56.412,12.233,0,5.867,0
2020-04-08,서귀포시,중앙동,51813.593,13654.819,90278.053,155746.465,56.857,36,13.1,0,1.5,0
2020-04-08,제주시,조천읍,470253.297,46835.53,191741.608,708830.435,51.95,43.6,10.133,0,3.4,0
2020-04-08,제주시,한림읍,478747.271,36988.551,160106.497,675842.32,49.435,60.42,11.45,0,3.85,0
2020-04-08,제주시,삼도1동,227349.702,17167.269,121926.737,366443.708,35,26.75,9.7,0,2.3,0
2020-04-08,제주시,외도동,282322.219,14908.879,95869.47,393100.568,36.45,30.65,10.6,0,1.6,1614.4
2020-04-08,서귀포시,중문동,240652.631,11696.737,80376.471,332725.839,51.4,39,7.9,0,3,0
2020-04-08,제주시,화북동,600289.771,44887.587,180268.543,825445.901,36.882,34.029,10.133,0,3.4,1231.265
2020-04-08,서귀포시,효돈동,89374.195,4932.468,30208.132,124514.795,40.467,22.933,11.25,0,2.55,0
2020-04-08,제주시,한경면,160960.675,13535.714,66372.316,240868.705,50.545,50.182,11.45,0,3.85,524.667
2020-04-08,제주시,삼도2동,104547.673,16362.097,96346.25,217256.02,39.5,18.25,9.7,0,2.3,0
2020-04-08,제주시,건입동,159698.938,19370.239,119593.058,298662.235,40,45.8,8.8,0,2.4,672
2020-04-08,제주시,이도2동,1161777.545,147235.584,502471.298,1811484.428,34.281,40.25,9.7,0,2.3,301.875
2020-04-08,서귀포시,남원읍,326516.968,27045.051,131754.464,485316.482,49.333,49.889,11.25,0,2.55,19.489
2020-04-08,제주시,삼양동,530266.661,20874.408,88699.432,639840.502,30.571,17.857,10.133,0,3.4,0
2020-04-08,제주시,애월읍,811661.352,78360.654,387052.998,1277075.004,51.753,51.602,8.12,0,3.16,32.301
2020-04-08,제주시,아라동,920581.767,93918.662,262045.696,1276546.126,42,67.852,8.167,0,2.667,1094.333
2020-04-08,제주시,일도1동,32419.387,6841.949,50540.541,89801.877,33.75,23.25,9.7,0,2.3,0
2020-04-08,제주시,용담2동,232919.047,31661.945,160792.025,425373.017,37.167,26.667,9.7,0,2.3,1161.583
2020-04-08,제주시,노형동,1247508.184,118949.973,418707.314,1785165.47,41.791,29.57,7.3,0,1.1,1427.558
2020-04-08,제주시,봉개동,98865.349,12152.794,77069.764,188087.908,35,103.2,8.8,0,2.4,0
2020-04-08,제주시,이호동,81035.997,7579.757,56968.308,145584.062,32.444,20.889,10.6,0,1.6,0
2020-04-08,서귀포시,대륜동,319527.519,31034.106,121543.376,472105.001,38.839,33.613,13.1,0,1.5,0
2020-04-08,서귀포시,송산동,238962.75,15504.709,82541.308,337008.768,45.625,30.104,13.1,0,1.5,36.792
2020-04-08,서귀포시,천지동,77970.766,5928.144,59250.259,143149.168,48.474,26.526,13.1,0,1.5,0
2020-04-08,서귀포시,서홍동,138826.789,9565.884,87332.166,235724.84,42.111,25,13.1,0,1.5,0
2020-04-08,서귀포시,예래동,77958.476,15022.093,75818.164,168798.734,47.969,49.906,15,0,1.6,75.844
2020-04-08,서귀포시,대정읍,444650.772,26339.369,130708.126,601698.266,54.222,50.556,13.167,0,7.167,317.333
2020-04-08,서귀포시,성산읍,314053.97,24546.528,113360.71,451961.209,42.05,48.8,12.65,0,5,0
2020-04-09,서귀포시,중문동,240146.435,10947.112,78780.418,329873.965,51.05,40.35,7.2,0,1.9,0
2020-04-09,제주시,삼도2동,106093.011,16128.503,97420.024,219641.539,39.5,17.5,8.2,0,2.5,0
2020-04-09,제주시,일도2동,646959.143,38899.611,200782.943,886641.698,36,25.091,8.2,0,2.5,857.364
2020-04-09,제주시,도두동,29401.06,4573.217,44537.505,78511.782,40.105,33.684,9.3,0,1.6,1998.895
2020-04-09,제주시,건입동,160721.169,20546.419,120623.313,301890.901,41,41.2,6.5,0,1.8,669
2020-04-09,서귀포시,영천동,90987.902,16179.533,83641.081,190808.516,41.871,19.065,12.4,0,1.3,0
2020-04-09,제주시,용담2동,234317.049,33183.628,161387.619,428888.296,36.833,26.75,8.2,0,2.5,1023.667
2020-04-09,서귀포시,정방동,42679.667,7632.826,51554.42,101866.913,55.25,35.625,12.4,0,1.3,0
2020-04-09,제주시,화북동,599716.104,44530.03,180163.106,824409.24,37.118,31.029,8.933,0,2.667,1240.912
2020-04-09,제주시,이도2동,1156068.475,145696.752,494691.171,1796456.398,34.281,40.281,8.2,0,2.5,297.031
2020-04-09,서귀포시,남원읍,320513.009,27122.091,132247.085,479882.185,50.239,48.696,10.6,0,2.875,22.283
2020-04-09,제주시,봉개동,98662.963,12010.266,74647.686,185320.915,35.8,62.9,6.5,0,1.8,0
2020-04-09,서귀포시,천지동,77666.042,5700.413,56293.849,139660.304,48.211,28.053,12.4,0,1.3,0
2020-04-09,제주시,조천읍,466729.667,45499.948,192235.881,704465.496,52.05,43.25,8.933,0,2.667,0
2020-04-09,제주시,이호동,79869.628,6942.481,55140.326,141952.435,32,22.333,9.3,0,1.6,0
2020-04-09,제주시,한림읍,483051.529,37452.774,164079.289,684583.593,48.855,60.884,10.6,0,4.05,0
2020-04-09,제주시,구좌읍,303465.234,26666.188,118932.476,449063.898,52.176,54.647,10.9,0,4,0
2020-04-09,제주시,애월읍,808268.897,79397.571,382332.766,1269999.234,51.419,52.194,7.38,0,2.88,0
2020-04-09,제주시,일도1동,32389.519,6738.147,50347.397,89475.062,34.5,22.25,8.2,0,2.5,0
2020-04-09,서귀포시,중앙동,51793.641,14162.679,85124.958,151081.278,55.286,40.143,12.4,0,1.3,0
2020-04-09,제주시,오라동,332332.725,37169.016,249393.379,618895.12,36,43.733,8.2,0,2.5,320.267
2020-04-09,서귀포시,대정읍,444722.595,27160.739,128887.921,600771.255,54.222,51.056,12.733,0,6.7,326.111
2020-04-09,제주시,한경면,160489.28,12911.031,64927.747,238328.058,50.212,52.182,10.6,0,4.05,527.303
2020-04-09,서귀포시,송산동,239161.731,16007.609,91176.682,346346.022,45.229,30.812,12.4,0,1.3,40.521
2020-04-09,서귀포시,동홍동,439344.609,29572.536,155515.888,624433.033,40.208,32.125,12.4,0,1.3,0
2020-04-09,제주시,삼도1동,229417.212,17406.133,121117.565,367940.91,35,26.5,8.2,0,2.5,0
2020-04-09,제주시,연동,1051028.769,110658.869,384834.055,1546521.692,40.941,27.471,6.2,0,1,524.255
2020-04-09,서귀포시,서홍동,138802.237,9152.8,82174.575,230129.612,42.778,25.111,12.4,0,1.3,0
2020-04-09,제주시,용담1동,145943.553,10322.375,83030.257,239296.185,42,14.833,8.2,0,2.5,1163.667
2020-04-09,제주시,아라동,916367.993,93679.914,261594.32,1271642.227,41.593,67.444,7,0,2.633,1029.963
2020-04-09,서귀포시,예래동,77696.264,15132.945,73410.275,166239.484,47.781,49.375,12.8,0,1.3,76.938
2020-04-09,서귀포시,성산읍,312746.911,24981.502,111429.006,449157.419,41.15,49.3,11.75,0,4.4,0
2020-04-09,제주시,외도동,283203.917,15054.394,99194.863,397453.174,36.45,30.8,9.3,0,1.6,1616.55
2020-04-09,서귀포시,대륜동,317334.062,31935.952,124672.937,473942.952,38.548,34.032,12.4,0,1.3,0
2020-04-09,제주시,삼양동,531482.803,21074.162,90252.03,642808.995,30.286,18.143,8.933,0,2.667,0
2020-04-09,제주시,노형동,1250348.345,119391.514,415098.457,1784838.316,42.07,29.07,6.2,0,1,1386.012
2020-04-09,서귀포시,효돈동,89370.393,4900.482,29537.845,123808.72,40.333,21.667,10.6,0,2.875,0
2020-04-09,서귀포시,안덕면,362654.171,34838.048,144429.778,541921.996,47.027,49.622,11.6,0,4.8,0
2020-04-09,제주시,이도1동,191664.467,34186.779,182837.514,408688.76,35.778,28.444,8.2,0,2.5,710.556
2020-04-09,서귀포시,표선면,235541.717,20555.578,85949.493,342046.789,45.297,33.514,12.2,0,3.7,0
2020-04-10,제주시,연동,1039854.357,111132.464,401697.658,1552684.479,40.706,27.961,6.3,0,1.1,546.745
2020-04-10,서귀포시,송산동,236798.348,15671.477,83267.222,335737.047,45.625,29.771,12.7,0,1.3,43.562
2020-04-10,제주시,오라동,327294.685,35471.444,245969.879,608736.009,35.6,44.267,9.4,0,2.1,321.067
2020-04-10,서귀포시,서홍동,140098.518,8874.636,84601.065,233574.218,42.333,25.667,12.7,0,1.3,0
2020-04-10,제주시,이호동,80317.02,7495.127,56070.062,143882.209,31.667,22.333,10.7,0,1.5,0
2020-04-10,제주시,용담2동,229162.076,31323.814,170736.437,431222.328,37.583,25.167,9.4,0,2.1,1161.75
2020-04-10,제주시,삼도1동,227035.031,16992.983,124356.575,368384.589,34.75,29.625,9.4,0,2.1,0
2020-04-10,제주시,삼도2동,104160.541,13972.626,93463.163,211596.33,38.75,18,9.4,0,2.1,0
2020-04-10,서귀포시,표선면,235687.651,20831.6,91301.293,347820.545,45.541,33.568,12.6,0,3.3,0
2020-04-10,제주시,이도1동,185084.049,33414.588,187471.35,405969.986,35.889,27.111,9.4,0,2.1,719.889
2020-04-10,서귀포시,영천동,90041.601,14695.227,80967.487,185704.315,41.903,19.774,12.7,0,1.3,0
2020-04-10,서귀포시,중문동,238378.301,11254.291,80969.557,330602.149,51.45,39.55,6.7,0,2,0
2020-04-10,서귀포시,중앙동,52076.329,13301.041,91213.305,156590.674,56.857,35.857,12.7,0,1.3,0
2020-04-10,서귀포시,성산읍,309660.369,24793.18,112991.029,447444.578,42.65,48.35,12.6,0,3.6,0
2020-04-10,서귀포시,천지동,78263.737,5877.152,57411.218,141552.107,48.632,26.789,12.7,0,1.3,0
2020-04-10,제주시,도두동,29566.244,4467.262,46178,80211.507,39.684,33.211,10.7,0,1.5,1797.421
2020-04-10,서귀포시,동홍동,434917.812,28961.897,139529.489,603409.198,40.292,31.375,12.7,0,1.3,0
2020-04-10,제주시,구좌읍,301607.488,28088.576,126439.026,456135.09,52.294,54.588,12.2,0,3.3,0
2020-04-10,서귀포시,예래동,76486.221,15006.001,75852.84,167345.062,48.062,49.281,13.7,0,1.3,95.781
2020-04-10,서귀포시,대정읍,443889.051,26993.168,140080.04,610962.259,54.778,50.111,13.167,0,5.533,333.722
2020-04-10,서귀포시,대륜동,316383.087,29969.896,123098.713,469451.695,38.452,33.839,12.7,0,1.3,0
2020-04-10,제주시,외도동,278095.02,15535.766,101455.29,395086.076,35.95,31.1,10.7,0,1.5,1685.7
2020-04-10,제주시,이도2동,1153942.204,143210.884,507599.076,1804752.164,34.375,40.5,9.4,0,2.1,310.125
2020-04-10,서귀포시,남원읍,321553.723,26378.581,132859.42,480791.724,50.283,48.63,10.425,0,2.175,23.304
2020-04-10,제주시,삼양동,529021.706,21400.914,92966.014,643388.634,30.286,18.429,9.633,0,2.2,0
2020-04-10,제주시,봉개동,95881.403,11588.056,76720.721,184190.18,36.2,60.1,7.9,0,1.7,0
2020-04-10,제주시,화북동,593326.593,43996.067,183392.354,820715.014,36.824,31.647,9.633,0,2.2,1245.324
2020-04-10,제주시,애월읍,809632.989,79541.659,402269.942,1291444.59,51.624,52.72,7.8,0,2.46,30.28
2020-04-10,제주시,일도1동,31854.009,7151.731,52812.419,91818.159,34.5,22.75,9.4,0,2.1,0
2020-04-10,제주시,아라동,905248.932,91831.074,266225.338,1263305.343,40.963,70.333,7.7,0,2.3,1107.148
2020-04-10,서귀포시,안덕면,358423.194,34637.522,151581.457,544642.173,47.703,47.973,11.9,0,3.1,0
2020-04-10,제주시,용담1동,144234.125,9247.503,85790.836,239272.465,41,16,9.4,0,2.1,1174.167
2020-04-10,제주시,조천읍,466332.452,45977.496,195650.902,707960.85,51.9,43.625,9.633,0,2.2,0
2020-04-10,제주시,노형동,1236715.641,114144.893,421093.127,1771953.66,41.663,30,6.3,0,1.1,1463.872
2020-04-10,제주시,일도2동,643607.652,40711.946,210083.541,894403.139,35.727,25.273,9.4,0,2.1,869.545
2020-04-10,제주시,한경면,159237.073,12594.721,67408.269,239240.063,50.303,51.364,11.2,0,2.95,530.03
2020-04-10,제주시,건입동,160118.031,20411.617,122521.049,303050.697,41.2,40,7.9,0,1.7,715.4
2020-04-10,제주시,한림읍,481778.748,37960.86,158615.771,678355.379,49.464,60.246,11.2,0,2.95,0
2020-04-10,서귀포시,효돈동,90423.804,4883.431,30436.432,125743.667,40.6,21.8,10.425,0,2.175,0
2020-04-10,서귀포시,정방동,42928.06,7752.06,57419.992,108100.111,56.75,31.875,12.7,0,1.3,0
2020-04-11,서귀포시,영천동,93073.764,10538.651,75477.098,179089.512,41.645,19.613,12,15.5,1.7,0
2020-04-11,제주시,삼양동,547004.628,15336.805,99726.885,662068.318,31.571,17.429,8.767,18,2.367,0
2020-04-11,제주시,도두동,29957.488,3622.763,46959.5,80539.751,40,31.632,10.5,27,2.1,1503.474
2020-04-11,서귀포시,동홍동,442736.671,24596.131,141072.286,608405.088,40.25,31,12,15.5,1.7,0
2020-04-11,서귀포시,효돈동,92336.614,3325.189,34537.45,130199.253,40.8,22.133,8.8,18.75,2.9,0
2020-04-11,제주시,건입동,164853.917,15454.626,120508.917,300817.46,40.6,45.8,7.7,28,1.9,593.2
2020-04-11,제주시,이도2동,1175393.48,99613.413,502734.148,1777741.041,34.062,41.469,9.7,28.5,2.1,278.594
2020-04-11,제주시,연동,1062894.528,73287.754,389676.078,1525858.359,40.824,27.294,5.2,22,1.4,480.235
2020-04-11,제주시,봉개동,98635.763,8760.044,83507.67,190903.477,34.6,58.4,7.7,28,1.9,0
2020-04-11,서귀포시,남원읍,321803.684,20310.267,135435.508,477549.458,49,50.478,8.8,18.75,2.9,24.848
2020-04-11,서귀포시,성산읍,312854.26,20392.147,129031.373,462277.78,42.05,49.7,11.25,17.25,2.45,0
2020-04-11,서귀포시,예래동,77896.672,12684.318,83638.898,174219.889,47.531,50.906,12.6,11.5,1,85.031
2020-04-11,제주시,일도1동,33092.83,5838.302,51583.107,90514.238,34.25,22.5,9.7,28.5,2.1,0
2020-04-11,서귀포시,대정읍,448535.982,23151.54,159557.407,631244.929,54.278,50.389,12.7,10.333,4.4,310.778
2020-04-11,제주시,용담2동,235617.491,25432.897,171846.407,432896.795,36.667,25.5,9.7,28.5,2.1,1053.167
2020-04-11,제주시,이호동,83254.872,5534.903,55003.659,143793.434,30.444,23.333,10.5,27,2.1,0
2020-04-11,제주시,아라동,920346.769,46520.778,246246.204,1213113.75,40.815,67.889,7.2,26.5,2,1018.37
2020-04-11,서귀포시,서홍동,140117.613,6761.831,84046.503,230925.946,42.667,24.778,12,15.5,1.7,0
2020-04-11,제주시,한경면,158860.044,10219.783,68874.086,237953.913,49.242,52.606,10.05,17.75,2.65,498.697
2020-04-11,제주시,애월읍,826581.665,60759.71,412341.925,1299683.301,50.882,52.602,6.64,17,2.34,39.656
2020-04-11,서귀포시,송산동,241833.565,13273.487,85375.825,340482.878,45.375,29.646,12,15.5,1.7,44.312
2020-04-11,서귀포시,천지동,78688.125,4315.366,57034.07,140037.561,48.737,26.263,12,15.5,1.7,0
2020-04-11,제주시,노형동,1266993.99,86560.799,429444.05,1782998.839,41.651,29,5.2,22,1.4,1294.674
2020-04-11,제주시,삼도2동,108391.404,12855.127,96503.347,217749.878,38.75,17.25,9.7,28.5,2.1,0
2020-04-11,제주시,이도1동,188176.055,24954.277,185925.359,399055.692,35,28.333,9.7,28.5,2.1,611.333
2020-04-11,서귀포시,정방동,43918.906,7021.312,64327.083,115267.301,56.5,31.625,12,15.5,1.7,0
2020-04-11,서귀포시,표선면,237899.994,16555.934,93664.225,348120.153,45.027,33.568,11.6,6.5,2.4,0
2020-04-11,서귀포시,중앙동,52331.011,10800.063,86667.298,149798.373,56.714,35.571,12,15.5,1.7,0
2020-04-11,제주시,화북동,615319.6,30570.281,187004.496,832894.377,36.735,31.588,8.767,18,2.367,1124.647
2020-04-11,제주시,오라동,334476.179,25544.142,230674.622,590694.943,35.333,46.267,9.7,28.5,2.1,268.867
2020-04-11,제주시,외도동,285201.876,13481.13,104544.969,403227.974,36.8,29.85,10.5,27,2.1,1466.95
2020-04-11,제주시,구좌읍,298601.484,19024.127,136705.615,454331.226,51.853,55.853,10.967,25.333,2.833,0
2020-04-11,제주시,용담1동,149245.057,8094.779,84052.489,241392.326,42,16.167,9.7,28.5,2.1,1066.5
2020-04-11,제주시,조천읍,477368.879,33793.589,210740.319,721902.787,51.325,43.9,8.767,18,2.367,0
2020-04-11,제주시,삼도1동,233107.39,13961.962,124610.48,371679.832,34.5,26.625,9.7,28.5,2.1,0
2020-04-11,제주시,일도2동,666589.335,32322.93,215251.317,914163.582,34.727,27.455,9.7,28.5,2.1,795.091
2020-04-11,서귀포시,중문동,243878.942,8421.119,84815.842,337115.903,50.85,39.05,4.8,21,1,0
2020-04-11,제주시,한림읍,484414.199,27399.796,168757.211,680571.206,48.826,61.493,10.05,17.75,2.65,0
2020-04-11,서귀포시,대륜동,319715.547,22452.417,130223.697,472391.661,37.871,33.839,12,15.5,1.7,0
2020-04-11,서귀포시,안덕면,352643.934,27471.136,167823.178,547938.248,46.486,49.973,11,14.5,3.3,0
2020-04-12,제주시,아라동,962163.173,39639.964,216697.378,1218500.515,41.111,63.296,3.6,55.333,1.85,811.741
2020-04-12,서귀포시,남원읍,330112.499,17843.032,118242.587,466198.117,48.913,49.848,5.975,15.625,5.475,20.826
2020-04-12,서귀포시,예래동,78847.356,11345.725,87119.569,177312.649,48.094,49.625,10.1,4,2.5,80.531
2020-04-12,서귀포시,정방동,45937.516,6128.964,66101.447,118167.927,56.75,31.625,10.2,10.5,1.2,0
2020-04-12,제주시,이호동,89658.21,4344.79,56568.945,150571.945,33.222,21.556,8.5,18,3,0
2020-04-12,제주시,화북동,650129.472,23879.656,163528.284,837537.413,38.382,29.559,5.567,22.5,3.833,874.647
2020-04-12,제주시,노형동,1313131.986,71741.209,400707.544,1785580.738,42.198,28.384,1.1,43,1.9,1040.384
2020-04-12,제주시,오라동,356594.344,23273.681,204627.056,584495.081,37,43.533,6.6,54,2,226.267
2020-04-12,제주시,애월읍,844751.671,51874.853,365681.792,1262308.316,51.215,52.022,3.56,18.9,4.575,29.161
2020-04-12,제주시,용담1동,163180.661,7277.487,80701.176,251159.324,42.833,15.167,6.6,54,2,810.5
2020-04-12,제주시,조천읍,492433.505,28699.993,180689.334,701822.831,51.875,43.35,5.567,22.5,3.833,0
2020-04-12,서귀포시,송산동,249342.75,11886.268,83686.024,344915.041,45.417,30.417,10.2,10.5,1.2,38.333
2020-04-12,제주시,일도2동,711030.328,28167.355,190025.909,929223.592,36.909,25.545,6.6,54,2,684.818
2020-04-12,서귀포시,서홍동,147118.943,5961.09,73807.645,226887.679,42.667,24.444,10.2,10.5,1.2,0
2020-04-12,제주시,봉개동,106817.542,5830.722,62532.392,175180.657,36.1,63.1,4.3,60,2.5,0
2020-04-12,제주시,한림읍,498697.737,26774.09,186398.843,711870.67,49.188,60.812,8.1,4,4.45,0
2020-04-12,서귀포시,대정읍,451791.266,19880.444,139505.136,611176.845,55,49.611,10.667,1.167,8,259.056
2020-04-12,제주시,일도1동,35906.51,5197.519,46823.095,87927.124,36,21.75,6.6,54,2,0
2020-04-12,제주시,용담2동,251234.495,25389.38,178684.743,455308.618,38.417,24.75,6.6,54,2,803.917
2020-04-12,제주시,한경면,162425.167,9138.949,63904.088,235468.204,50,50.758,8.1,4,4.45,413.424
2020-04-12,제주시,연동,1115593.349,60094.471,375303.724,1550991.544,41.882,26.157,1.1,43,1.9,386.627
2020-04-12,제주시,도두동,32385.508,3349.701,71336.938,107072.147,41.947,28.105,8.5,18,3,1089.737
2020-04-12,제주시,삼양동,584165.154,13043.677,92675.158,689883.988,31.429,18,5.567,22.5,3.833,0
2020-04-12,제주시,삼도1동,251114.959,12949.789,113438.402,377503.15,36.25,26.75,6.6,54,2,0
2020-04-12,서귀포시,안덕면,366147.078,27115.744,167283.82,560546.642,46.865,48.324,8.4,4.5,4.5,0
2020-04-12,제주시,구좌읍,307868.91,15546.436,117593.171,441008.518,51.706,55.471,9.033,17.5,5.467,0
2020-04-12,서귀포시,성산읍,320275.756,18235.779,120170.072,458681.606,41.55,49.1,8.45,18.25,4.7,0
2020-04-12,서귀포시,천지동,82753.375,3983.975,51932.424,138669.774,48.895,26.053,10.2,10.5,1.2,0
2020-04-12,서귀포시,효돈동,95663.55,2639.005,31383.193,129685.748,41.133,21.467,5.975,15.625,5.475,0
2020-04-12,제주시,이도2동,1227808.747,83358.246,425754.725,1736921.718,34.688,39.969,6.6,54,2,251.938
2020-04-12,제주시,이도1동,202652.175,20399.069,154514.352,377565.596,36.556,26.889,6.6,54,2,514.111
2020-04-12,서귀포시,중앙동,54442.05,9066.548,77212.631,140721.229,57,35.571,10.2,10.5,1.2,0
2020-04-12,서귀포시,표선면,243600.375,14476.711,86620.283,344697.369,45.324,33.514,8.4,10,4.1,0
2020-04-12,제주시,삼도2동,116170.208,11716.714,92612.466,220499.387,40,16,6.6,54,2,0
2020-04-12,서귀포시,대륜동,334110.833,20654.361,127482.039,482247.233,38.548,33.613,10.2,10.5,1.2,0
2020-04-12,제주시,건입동,175201.99,14240.856,107798.897,297241.743,44.2,38.2,4.3,60,2.5,516
2020-04-12,서귀포시,중문동,247661.938,7965.499,81326.489,336953.927,51.15,39.4,0.5,24.5,3.3,0
2020-04-12,제주시,외도동,300712.622,11882.602,97774.579,410369.803,38.3,29.85,8.5,18,3,1099
2020-04-12,서귀포시,영천동,95814.976,8714.46,65138.442,169667.878,42.29,19.839,10.2,10.5,1.2,0
2020-04-12,서귀포시,동홍동,455201.674,22003.894,128890.507,606096.075,39.792,32.542,10.2,10.5,1.2,0
2020-04-13,제주시,노형동,1256015.641,116216.337,416906.32,1789138.299,41.698,29.663,1.3,0,2.2,1414.721
2020-04-13,서귀포시,대륜동,320381.703,30776.526,125060.866,476219.095,38.258,34.065,9.8,0,2.3,0
2020-04-13,제주시,아라동,920564.495,93291.795,264058.669,1277914.959,41.37,66.704,3.933,0,3.2,1069.111
2020-04-13,제주시,용담1동,148488.293,9382.162,84321.798,242192.253,41,15.333,7.6,0,3.5,1139.5
2020-04-13,서귀포시,정방동,44079.498,7275.503,66473.366,117828.367,56.5,31.875,9.8,0,2.3,0
2020-04-13,제주시,삼양동,537000.873,20492.959,95141.706,652635.539,30.857,17.857,6.9,0,5.167,0
2020-04-13,제주시,일도1동,33786.87,6592.667,51474.577,91854.113,34.25,22.25,7.6,0,3.5,0
2020-04-13,서귀포시,안덕면,360798.395,36559.474,156082.723,553440.592,47.135,48.541,9.5,0,4.6,0
2020-04-13,제주시,이도2동,1165663.658,142939.396,481224.132,1789827.186,34.188,41.5,7.6,0,3.5,310.062
2020-04-13,제주시,화북동,600486.293,44188.684,182807.456,827482.433,37.294,30.941,6.9,0,5.167,1238.118
2020-04-13,제주시,삼도2동,108258.885,15703.783,97013.779,220976.447,38,20,7.6,0,3.5,0
2020-04-13,서귀포시,남원읍,323731.608,26506.217,115768.545,466006.37,49.63,49.37,6.275,0,4.4,33.13
2020-04-13,제주시,건입동,163410.54,20416.863,115615.444,299442.847,42.2,39.6,5.5,0,3.5,676.8
2020-04-13,서귀포시,효돈동,89958.034,4489.702,30623.854,125071.589,41.267,21.933,6.275,0,4.4,0
2020-04-13,제주시,일도2동,654017.327,37351.743,206442.407,897811.477,35.818,25.273,7.6,0,3.5,869
2020-04-13,서귀포시,성산읍,314240.336,24199.7,117043.19,455483.226,42.65,48.45,9.75,0,5.6,0
2020-04-13,제주시,애월읍,805765.26,72964.394,365280.986,1244010.64,51.237,52.731,3.5,0.4,5.225,46.376
2020-04-13,서귀포시,천지동,78026.929,5176.359,52876.253,136079.541,48.579,26.474,9.8,0,2.3,0
2020-04-13,제주시,용담2동,235999.67,31093.753,177914.135,445007.558,36.583,29.75,7.6,0,3.5,1176.667
2020-04-13,제주시,한경면,158993.289,11750.466,62056.413,232800.168,50.394,50.636,9.15,0,4.45,509.394
2020-04-13,제주시,연동,1055417.342,107685.61,400398.015,1563500.967,40.608,27.627,1.3,0,2.2,538.529
2020-04-13,서귀포시,중앙동,53097.473,13127.394,93853.687,160078.553,56.571,35.857,9.8,0,2.3,0
2020-04-13,서귀포시,예래동,76663.929,13912.913,81023.698,171600.54,47.625,50.312,10.8,0,2.8,132.5
2020-04-13,제주시,이호동,81659.789,7449.222,53807.566,142916.576,31.667,21.889,9.6,0,3.8,0
2020-04-13,제주시,삼도1동,230179.168,17631.95,128600.19,376411.308,35.375,25.875,7.6,0,3.5,0
2020-04-13,제주시,이도1동,193138.955,33194.235,183933.342,410266.532,35.444,27.778,7.6,0,3.5,716.667
2020-04-13,제주시,구좌읍,298104.002,26217.883,118771.233,443093.118,51.706,54.853,10.333,0,6.5,0
2020-04-13,서귀포시,대정읍,445590.961,26581.202,134210.258,606382.422,54.667,50.278,11.1,0,8.667,348.833
2020-04-13,제주시,오라동,327846.943,36990.843,243077.248,607915.034,35.733,44.133,7.6,0,3.5,363.733
2020-04-13,서귀포시,송산동,240943.067,15765.813,89529.114,346237.994,45.458,30.75,9.8,0,2.3,63.479
